X,Y,OBJECTID,Naziv_stajališta,Linije,Opis,Napomena
16.0563930000001,45.8754479990001,966,Mihovci - istok           ,"209,239",smjer Čučerje,
16.056296999,45.8752469990001,967,Mihovci - zapad           ,"209,239",smjer terminal Dubrava ,
16.101526001,45.8016649990001,968,Mije Haleuša - jug        ,"216,276",smjer okretište Ivanja Reka ,
16.1007650010001,45.801613999,969,Mije Haleuša - sjever       ,"216,276",smjer Čulinečka cesta,
15.928840999,45.847410999,970,Mikulići - Talani,127,smjer okretište Mikulići,
15.928687,45.847950999,971,Mikulići - Talani,127,smjer Črnomerec,
15.84583,45.682765999,972,Milače - jug,162,smjer Savski most,
15.9314870010001,45.7180759990001,974,Milekanska - Orsagi - jug  ,"159,160,163",smjer Odranski Obrež,
15.931521,45.718195999,975,Milekanska - Orsagi - sjever   ,"159,160,163",smjer Savski most,
15.9168990000001,45.824606999,976,Millerova - istok          ,135,smjer okretište Graberje ,
15.916728,45.8247429990001,977,Millerova - zapad          ,135,smjer Črnomerec ,
15.984017001,45.835432999,978,Mirogoj - istok            ,"106,203,226",smjer Krematorij,
15.9838270000001,45.835096999,979,Mirogoj - zapad            ,"106,203,226",smjer Kaptol,
15.983985999,45.832683999,980,Mirogoj - Arkade - istok     ,"106,203,226",smjer Krematorij,
15.984093,45.831696999,981,Mirogoj - Arkade - zapad     ,"106,203,226",smjer Kaptol,
16.0440980010001,45.840808999,982,Miroševec - ulaz\izlaz linija 206           ,206,okretište Miroševec,
16.0264560000001,45.8531839990001,983,Miroševečina - istok        ,205,smjer Bidrovec,
16.026329,45.853127999,984,Miroševečina - zapad        ,205,smjer terminal Dubrava ,
16.037381999,45.8676879990001,985,Miroševečka 137 - istok   ,208,smjer Vidovec,
16.0371710000001,45.867917999,986,Miroševečka 137 - zapad    ,208,smjer terminal Dubrava ,
16.0345570000001,45.875884999,987,Miroševečka 190 - istok   ,208,smjer Vidovec,
16.034478,45.875912999,988,Miroševečka 190 - zapad    ,208,smjer terminal Dubrava ,
16.0333460000001,45.8785109990001,989,Miroševečka 218 - istok     ,208,smjer Vidovec,
16.0330026770001,45.8789696220001,990,Miroševečka 218 - zapad    ,"208,239",smjer terminal Dubrava ,
15.9296150000001,45.835927999,991,Miroslava Vaupotića - istok,127,smjer okretište Mikulići ,
15.9294780000001,45.835877999,992,Miroslava Vaupotića - zapad,127,smjer Črnomerec,
16.004245999,45.7858209990001,993,Miševečka - jug         ,218,smjer okretište Savica ,
16.005319001,45.787274999,994,Miševečka - zapad          ,218,smjer Glavni kolodvor,
15.975579,45.8221579990001,995,Mlinarska - istok,105,smjer Kaptol,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9755280000001,45.8223669990001,996,Mlinarska - zapad           ,105,smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9657050000001,45.8469729990001,997,Mlinovi - jug,102,smjer Mihaljevac,
15.965653,45.8471089990001,998,Mlinovi - sjever       ,102,smjer Britanski trg ,
15.960298,45.8502829990001,999,Mlinovi 124  - istok        ,102,smjer Britanski trg ,
15.958429,45.8526219990001,1000,Mlinovi 148a - istok       ,102,smjer Britanski trg ,
15.9590840000001,45.851459999,1001,Mlinovi 149 - zapad         ,102,smjer Mihaljevac,
15.9712890000001,45.8446489990001,1002,Mlinovi 23 - istok,102,smjer Britanski trg ,
15.9714080000001,45.844438999,1003,Mlinovi 23 - zapad,102,smjer Mihaljevac,
16.174891001,45.8863059990001,1004,Mokrička - istok            ,"264,271,272",smjer Adamovec,
16.174667001,45.886204999,1005,Mokrička - zapad            ,"264,271,272",smjer prema gradu,
15.873233,45.8112879990001,1006,Mokrovićeva - jug       ,119,smjer Črnomerec,
15.8733720000001,45.8113969990001,1007,Mokrovićeva - sjever        ,119,smjer Podsused - most,
16.1679110000001,45.9366239990001,1008,Moravče - Benkova - ulaz\izlaz linija 272    ,272,okretište Moravče,
15.972786,45.7584489990001,1009,Mrkšina - istok     ,133,smjer Savski most,
15.972635,45.7584839990001,1010,Mrkšina - zapad             ,133,smjer Čehi,
15.9708220000001,45.756361999,1011,Mrkšina 65 crkva - istok    ,133,smjer Savski most,
15.9703430000001,45.7561209990001,1012,Mrkšina 65 crkva - zapad    ,133,smjer Čehi,
15.962861,45.7549369990001,1015,Mrkšina-raskrižje  - istok ,133,smjer Savski most,
15.9638130000001,45.755124999,1016,Mrkšina-raskrižje - sjever  ,133,smjer Čehi,
16.078494,45.871000999,1017,Mudifaji  - istok          ,213,smjer Jalševec,
16.0776729990001,45.8707259990001,1018,Mudifaji  - sjever         ,213,smjer terminal Dubrava ,
16.09626,45.8699969990001,1019,Mudifaji - istok            ,280,smjer Šimunčevec,
16.096031,45.8699539990001,1020,Mudifaji - zapad            ,280,smjer prema gradu,
15.922067,45.812490999,1021,MUP - jug                ,"119,120,121,122,123,124,125,130,131,136,137,146,172",smjer prema gradu,
15.920126,45.812223999,1022,MUP - sjever               ,"119,120,121,122,123,124,125,130,131,136,137,146,172",smjer iz grada,
15.974682,45.8183059990001,1023,Muzej grada Zagreba - istok,150,smjer Trg bana Josipa Jelačića,
15.974297999,45.818027999,1024,Muzej grada Zagreba - zapad,150,smjer garaža Tuškanac,
15.9807450000001,45.7785469990001,1025,Muzej suv.umjetnosti - istok,"166,219,220,221,222,229,241,242,268,310,311,313,330",smjer Glavni kolodvor,
15.981729,45.777280999,1026,Muzej suv. umjetnosti - jug,"109,607,219,220,222,229",smjer Savezne Republike Njemačke,
15.97871,45.7777849990001,1027,Muzej suv. umjetnosti - sjever,"109,607,222",smjer Rotor Remetinec,
15.979749,45.7766559990001,1028,Muzej suv. umjetnosti - zapad,"166,221,241,242,268,310,311,313,330",smjer Dugave\Sloboština\Buzin,
15.9782480000001,45.795022999,1029,N.S. knjižnica - sjever,"107,108",smjer Savski most,
15.979795999,45.795419999,1030,N.S. knjižnica - istok       ,"108,166,218,219,220,221,222,229,234,241,242,268,281",smjer Glavni kolodvor,
15.9807500000001,45.7945799990001,1031,N.S. knjižnica - jug      ,"107,218,281",smjer Kruge,
15.978955,45.7940649990001,1032,N.S. knjižnica - zapad       ,"166,219,220,221,229,234,241,242,243,268",smjer Novi Zagreb,
15.806498,45.726817999,1033,Nabrežje - zapad          ,164,smjer Komari,
15.8064210000001,45.726932999,1034,Nabrežje - istok          ,164,smjer Savski most,
15.947147999,45.7671349990001,1035,Naletilićeva - jug       ,"110,111,112,132,159,160,161,162,163,164,168,222,234,315",smjer Savski most,
15.9449490000001,45.7672009990001,1036,Naletilićeva - sjever        ,"110,111,132,161,162,164,168",smjer Lučko\Botinec,
15.946024,45.7657419990001,1037,Naletilićeva - zapad     ,"159,160,163,315",smjer Botinec,
15.932121001,45.737947999,1038,Naletilićeva 104 - istok   ,"159,160,163",smjer Savski most,
15.932033,45.737993999,1039,Naletilićeva 104 - zapad    ,"159,160,163",smjer Odranski Obrež,
15.929018999,45.7321699990001,1040,Naletilićeva 122 - istok    ,"159,160,163",smjer Savski most,
15.9288110000001,45.731955999,1041,Naletilićeva 122 - zapad   ,"159,160,163",smjer Odranski Obrež,
15.940683001,45.754127999,1042,Naletilićeva 43 - istok    ,"159,160,163",smjer Savski most,
15.940750999,45.754309999,1043,Naletilićeva 54 - zapad     ,"159,160,163",smjer Odranski Obrež,
15.932829,45.744135999,1044,Naletilićeva 88 - istok   ,"159,160,163",smjer Savski most,
15.9325220000001,45.743440999,1045,Naletilićeva 88 - zapad    ,"159,160,163",smjer Odranski Obrež,
15.967382673,45.8162365210001,1046,Nazorova 26 - istok,"102,105",smjer Mihaljevac,Zbog radova umjesto linije 105 Kaptol - Britanski trg prometuje linija 105A Britanski trg - Nazorova - Slavujevac
15.9670360000001,45.8159639990001,1047,Nazorova 26 - zapad,"102,105",smjer Britanski trg ,Zbog radova umjesto linije 105 Kaptol - Britanski trg prometuje linija 105A Britanski trg - Nazorova - Slavujevac
15.9666790000001,45.817777999,1048,Nazorova 54 - istok         ,"102,105",smjer Mihaljevac,Zbog radova umjesto linije 105 Kaptol - Britanski trg prometuje linija 105A Britanski trg - Nazorova - Slavujevac
15.9665640000001,45.817888999,1049,Nazorova 54 - zapad         ,"102,105",smjer Britanski trg ,Zbog radova umjesto linije 105 Kaptol - Britanski trg prometuje linija 105A Britanski trg - Nazorova - Slavujevac
15.950367999,45.794180999,1050,Nehajska - jug           ,107,smjer Žitnjak,
15.9481950000001,45.794383999,1051,Nehajska - sjever           ,107,smjer Jankomir,
15.898355,45.806413999,1052,Nikole Gučetića - jug    ,"136,146",smjer Črnomerec,
15.8981460000001,45.8065629990001,1053,Nikole Gučetića - sjever    ,"136,146",smjer Jankomir,
16.1106779990001,45.826579999,1054,Ninska - zapad             ,"212,225,261,262,263,264,270,271,272,273,274,275,277,278,280,282,283,284",smjer Sesvete - izlaz,
16.119196,45.8135809990001,1055,Nova cesta - istok         ,284,smjer Sesvete,
16.1192169990001,45.814407999,1056,Nova cesta - zapad          ,284,smjer Ivanja Reka,
15.9780950000001,45.820305999,1057,Nova ves 16 - istok        ,105,smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
16.0424610000001,45.8546699990001,1058,Novaki - istok             ,208,smjer Vidovec,
16.0426360010001,45.854387999,1059,Novaki - zapad            ,208,smjer okretište Dubrava ,
15.920712,45.7164539990001,1060,Novoselci - istok          ,159,smjer Savski most,
15.9208800000001,45.716865999,1061,Novoselci - zapad           ,159,smjer Strmec,
16.082138,45.852341999,1062,Novoselec - istok          ,224,smjer Ulica Senščak,
16.082394,45.8522999990001,1063,Novoselec - sjever        ,224,smjer Dubec,
16.0808450000001,45.8539209990001,1064,Novoselečki put - jug  ,224,smjer Novoselečki trg,
16.0678370000001,45.848080999,1065,Novoselečki put 81 - sjever,213,smjer terminal Dubrava ,
16.0681720000001,45.8478919990001,1066,Novoselečki put 83 - jug ,213,smjer Jalševec,
16.009326001,45.838038999,1067,Oboj - Kosa - istok         ,227,smjer Bliznec,
16.0094550000001,45.837704999,1068,Oboj - Kosa - zapad         ,227,smjer Svetice,
16.0114990000001,45.8340059990001,1069,Oboj 28 - istok             ,227,smjer Bliznec,
16.011575001,45.833493999,1070,Oboj 28 - zapad            ,227,smjer Svetice,
16.012301001,45.829760999,1071,Oboj - Jurja Ves - istok     ,227,smjer Bliznec,
16.0121770000001,45.829732999,1072,Oboj - Jurja Ves - zapad    ,227,smjer Svetice,
16.1451640010001,45.8722329990001,1073,Obrež - istok              ,270,smjer Blaguša,
15.92483,45.7215229990001,1074,Obrež - škola - istok       ,"159,160,163",smjer Savski most,
15.925472999,45.7208939990001,1075,Obrež - škola - jug       ,"159,160,163",smjer Odranski Obrež,
15.9247569990001,45.720895999,1076,Obrež - škola - zapad       ,159,smjer Strmec,
16.145208,45.8719189990001,1077,Obrež - zapad             ,270,smjer prema gradu,
15.9996840000001,45.742763999,1078,Odra - jug                ,"166,229,241,268",smjer Veliko Polje,
15.99809,45.744272999,1079,Odra - sjever               ,"166,229,241,268",smjer Novi Zagreb,
15.98601,45.7299359990001,1080,Odra - Malomlačka - jug   ,"229,315",smjer Hrašće,
15.986387001,45.7299669990001,1081,Odra - Malomlačka - sjever     ,"229,315",smjer Mala Mlaka,
16.0059459990001,45.7393729990001,1082,"Odra, nadvožnjak - istok     ","166,229,311,313,322",smjer Odra\Hrašće,
16.0058750000001,45.738308999,1083,"Odra, nadvožnjak - jug    ","241,268,313,315,322",smjer Veliko Polje,
16.004305,45.739807999,1084,"Odra, nadvožnjak - sjever    ","166,229,241,268,311,313",smjer Novi Zagreb,
15.997695,45.731164999,1085,Odranska - Đačka - jug  ,"166,315",smjer Hrašće,
15.9969530000001,45.7310669990001,1086,Odranska - Đačka - sjever  ,"166,315",smjer Novi Zagreb,
15.9506930000001,45.714373999,1087,"Odranski Obrež - ulaz\izlaz linija 159,160,163","159,160,163",okretište Odranski Obrež,
15.9935540000001,45.729698999,1088,Odra - Svetog Izidora - jug,"229,315",smjer Hrašće,
15.9923850010001,45.729858999,1089,Odra - Svetog Izidora - sjever,"229,315",smjer Mala Mlaka,
16.0556960000001,45.8520369990001,1090,Oporovec - istok          ,209,smjer Čučerje,
16.055444,45.851983999,1091,Oporovec - zapad           ,209,smjer terminal Dubrava ,
15.938523001,45.823476999,1092,Orahovac - istok          ,128,smjer Lukšići,
15.9381310000001,45.8240249990001,1093,Orahovac - zapad           ,128,smjer Črnomerec,
15.8827920000001,45.824131999,1094,Orešje 2a - istok         ,143,smjer okretište Orešje ,
15.882981,45.8243889990001,1095,Orešje 3 - zapad            ,143,smjer Vrapčanska aleja,
15.8838850000001,45.831785999,1096,Orešje 47c - ulaz\izlaz linija 143         ,143,okretište Orešje,
15.9904750000001,45.760636999,1097,Oreškovićeva - istok       ,"166,229,241,268",smjer Glavni kolodvor,
15.98767,45.760481999,1098,Oreškovićeva - jug       ,268,smjer Buzin,
15.9878090010001,45.760618999,1099,Oreškovićeva - sjever       ,268,smjer Glavni kolodvor,
15.989927,45.7594139990001,1100,Oreškovićeva - zapad       ,"166,229,241,268",smjer Buzin,
16.0559079990001,45.819715999,1101,Osječka - jug           ,231,smjer Dubec,
16.0540750000001,45.8196209990001,1102,Osječka - sjever           ,231,smjer Borongaj ,
15.9819600000001,45.761292999,1103,Otok - jug                ,268,smjer Buzin,
15.9839930000001,45.7609259990001,1104,Otok - sjever              ,268,smjer Glavni kolodvor,
15.981070001,45.7643839990001,1105,"Otok, Nežićeva - istok    ",268,smjer Glavni kolodvor,
15.980848,45.765121999,1106,"Otok, Nežićeva - zapad      ",268,smjer Buzin,
15.8752670000001,45.8064219990001,1107,P. bolnica Jankomir - ulaz linija 146,146,smjer Črnomerec,
15.877215001,45.8042319990001,1108,P. bolnica Jankomir - ulaz\izlaz linija 115,115,okretište Jankomir,
15.8748840000001,45.8052959990001,1109,P. bolnica Jankomir - izlaz linija 146,146,smjer okretište Jankomir ,
15.9322520000001,45.8873409990001,1110,P.D. Grafičar - sjever        ,140,smjer Mihaljevac,
15.899838,45.7318039990001,1113,Palčići-odvojak - sjever   ,132,smjer Savski most,
15.861453999,45.6819669990001,1114,Pandaki - jug             ,162,smjer Savski most,
15.8610140000001,45.6821909990001,1115,Pandaki - sjever        ,"161,162",smjer Ašpergeri,
15.957728,45.8458219990001,1116,Pantovčak - istok,102,smjer Mihaljevac,
15.9581910000001,45.8456239990001,1117,Pantovčak - ulaz\izlaz linija 101,101,okretište Pantovčak,
15.9577130000001,45.845738999,1118,Pantovčak - zapad,102,smjer Britanski trg ,
15.9601290000001,45.821787999,1119,Pantovčak 102 - istok      ,"101, 105, 138",smjer okretište Pantovčak ,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9601270000001,45.8227229990001,1120,Pantovčak 102 - zapad      ,"101, 105",smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9611350000001,45.824664999,1121,Pantovčak 128 - istok,"101, 105, 138",smjer okretište Pantovčak ,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9612740000001,45.825183999,1122,Pantovčak 128 - zapad      ,"101, 105",smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.961463,45.8280409990001,1123,Pantovčak 156  - istok     ,"101, 105, 138",smjer okretište Pantovčak ,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9612789990001,45.8282419990001,1124,Pantovčak 156 - zapad      ,"101, 105",smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9622961860001,45.832166343,1125,Pantovčak 178b - istok,"101, 105, 138",smjer okretište Pantovčak ,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.962161,45.8322849990001,1126,Pantovčak 178b - zapad,"101, 105",smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.959185,45.840632999,1127,Pantovčak 241 - istok,"101, 105",smjer okretište Pantovčak ,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9592950000001,45.8403339990001,1128,Pantovčak 241 - zapad,"101, 105",smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.961122,45.817055999,1129,Pantovčak 56 - istok,"101, 105, 138",smjer okretište Pantovčak ,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9609560000001,45.8168179990001,1130,Pantovčak 56 - zapad        ,"101, 105",smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.960658,45.819418999,1131,Pantovčak 82 - istok        ,"101, 105, 138",smjer okretište Pantovčak ,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.9604360000001,45.8195899990001,1132,Pantovčak 82 - zapad       ,"101, 105",smjer Britanski trg,Zbog radova linija 105 Kaptol - Britanski trg prometuje s Kaptola redovitom trasom do križanja Jurjevska/Gornje Prekrižje – (desno) Gornje Prekrižje – kružni tok – (desno) Ulica Pantovčak – dalje ulicom Pantovčak do Britanskog trga. U povratku s Britanskog trga autobusna linija prometovat će istom trasom uz obrnuti redoslijed ulica
15.8750860010001,45.8174589990001,1133,Park 101. Brigade - ulaz\izlaz linija 121 ,121,okretište Park 101.Brigade    ,
16.138137,45.880531999,1134,Paruževinska cesta - istok ,270,smjer Blaguša,
16.1382180000001,45.880030999,1135,Paruževinska cesta - zapad,270,smjer prema gradu,
15.9708240000001,45.8252639990001,1136,Paunovac - istok            ,"102,105",smjer Mihaljevac,Zbog radova umjesto linije 105 Kaptol - Britanski trg prometuje linija 105A Britanski trg - Nazorova - Slavujevac
15.970375,45.8247759990001,1137,Paunovac - zapad,"102,105",smjer Britanski trg ,Zbog radova umjesto linije 105 Kaptol - Britanski trg prometuje linija 105A Britanski trg - Nazorova - Slavujevac
15.823519,45.674946999,1139,Pavlići - zapad             ,162,smjer Savski  most,
15.899366,45.714913999,1140,Pekarska - istok            ,"161,162",smjer Savski most,
15.899123,45.7145409990001,1141,Pekarska - zapad            ,"161,162",smjer Kupinečki Kraljevec,
15.8911350000001,45.8272299990001,1142,Perjavica 92 - istok      ,137,smjer okretište D. Mandića - Balun. put ,
15.8906170000001,45.8269769990001,1143,Perjavica 92 - zapad       ,137,smjer Črnomerec,
15.894145,45.8305619990001,1144,Perjavica - Dominika M - istok,137,smjer okretište D. Mandića - Balun. put ,
15.893897,45.831157999,1145,Perjavica - Dominika M - zapad,137,smjer Črnomerec,
16.0378580010001,45.848013999,1146,Pesteri - istok           ,230,smjer Dotršćinska ulica,
16.0376360000001,45.8480569990001,1147,Pesteri - zapad            ,230,smjer terminal Dubrava ,
15.896326,45.759737999,1148,Petlja - izlaz - jug,"111,112,132,164,168",smjer Savski most,
15.910803,45.7596099990001,1149,Petlja - ulaz - jug,"111,112,132,164,168",smjer Savski most,
15.8991570000001,45.7607129990001,1150,Petlja izlaz - sjever,"111,112,132,164,168",smjer Lučko,
15.9101820000001,45.759626999,1151,Petlja ulaz - sjever,"111,112,132,164,168",smjer Lučko,
15.956844,45.807194999,1152,Petračićeva - jug       ,118,smjer Mažuranićev trg,
15.9572670000001,45.808438999,1153,Petračićeva - sjever        ,118,smjer Voltino,
15.997099,45.8175259990001,1154,Petrova - jug,202,smjer Kozjak,
15.996882,45.8175699990001,1155,Petrova - sjever,202,smjer Kvaternikov trg,
16.0037840000001,45.819824999,1156,Petrova 116 - jug        ,228,smjer Svetice,
15.999496,45.8181519990001,1157,Petrova 47 - sjever     ,202,smjer Kvaternikov trg,
16.059605,45.776267999,1158,Petruševec  - istok        ,"217,290",smjer Kvaternikov trg,
16.0583810000001,45.7763679990001,1159,Petruševec - zapad         ,"217,290",smjer Domovinski most\Petruševečko naselje\Struge,
16.0571600000001,45.774574999,1160,Petruševec I odv. V - jug,217,smjer Kvaternikov trg,
16.0569340000001,45.774547999,1161,Petruševec I odv. V -sjever,217,smjer okretište Petruševec ,
16.0486910000001,45.7729839990001,1162,Petruševečko naselje - ulaz\izlaz linija 217,217,okretište Petruševec,
16.1555510000001,45.9231539990001,1163,Pilati - istok            ,271,smjer Glavnica Donja,
16.1553500000001,45.9225559990001,1164,Pilati - zapad            ,271,smjer prema gradu,
15.8111460000001,45.723153999,1165,Pipići - istok         ,164,smjer Savski most,
15.8108490000001,45.723397999,1166,Pipići - zapad              ,164,smjer Komari,
16.1185820000001,45.8101149990001,1167,Pirinova  - zapad          ,284,smjer Ivanja Reka,
16.1185530010001,45.810550999,1168,Pirinova - istok            ,284,smjer Sesvete,
16.10033,45.9270809990001,1169,Planina Donja - ulaz\izlaz linija 262       ,"261,262",okretište Planina Donja,
16.087275,45.923055999,1170,Planina Donja 19 - jug   ,"261,262",smjer okretište Planina Donja ,
16.087229,45.9231129990001,1171,Planina Donja 19 - sjever   ,262,smjer prema gradu,
16.079419,45.939784999,1172,Planina Gornja - ulaz\izlaz linija 263      ,263,okretište Planina Gornja,
16.0872180000001,45.927270999,1173,Planinarska 16  - sjever    ,262,smjer prema gradu,
16.0873130000001,45.927224999,1174,Planinarska 16 - jug      ,"261,262",smjer okretište Planina Donja ,
16.095544999,45.928211999,1175,Planinska 20 - jug      ,"261,262",smjer okretište Planina Donja ,
16.0953450000001,45.928275999,1176,Planinska 20 - sjever        ,262,smjer prema gradu,
15.9808170000001,45.768133999,1177,Podbrežje - istok           ,"242,268",smjer Glavni kolodvor,
15.979388999,45.767486999,1178,Podbrežje - sjever          ,242,smjer Podbrežje,
15.973439001,45.7672429990001,1179,Podbrežje - ulaz\izlaz linija 242,242,okretište Podbrežje,
15.980649,45.7667239990001,1180,Podbrežje - zapad           ,268,smjer Buzin,
15.945525,45.831467999,1181,Podfuščak - istok          ,129,smjer Dedići,
15.9451930000001,45.8320829990001,1182,Podfuščak - zapad          ,129,smjer Mandaličina,
15.835018,45.815862999,1183,Podsused - jug         ,"172,176,177",smjer Črnomerec,
15.835744,45.816026999,1184,Podsused - sjever           ,"172,176,177",smjer iz grada,
15.8367850000001,45.815169999,1185,Podsused most - izlaz linija 116 i 119,"116,119",okretište Podsused,
15.83619,45.8151979990001,1186,Podsused most - ulaz linija 116 i 119,"116,119",okretište Podsused,
15.8362520000001,45.8167779990001,1187,Podsusedski trg - jug  ,"122,123",smjer Črnomerec,
15.8352870000001,45.8168449990001,1188,Podsusedski trg - sjever  ,"122,123",smjer Podsusedsko dolje,
15.8463090000001,45.8261130000001,1189,Podsusedsko Dolje - istok   ,123,smjer Ribićev put,
15.8459810000001,45.825953999,1190,Podsusedsko Dolje - zapad  ,123,smjer Črnomerec,
16.0263810010001,45.7929519990001,1191,Pokupska - istok           ,"217,290",smjer Kvaternikov trg,
16.027268001,45.792045999,1192,Pokupska - zapad           ,"217,290",smjer Domovinski most,
16.1138159990001,45.893250999,1193,Poljaki - istok             ,"261,262",smjer Planina Donja ,
16.113586001,45.893449999,1194,Poljaki- zapad            ,262,smjer prema gradu,
16.1328980000001,45.844456999,1195,Popovec - gostiona - istok   ,"264,270,271,272,273,274",smjer Soblinec,
16.1320170000001,45.843968999,1196,Popovec - gostiona - zapad   ,"264,270,271,272,273,274",smjer prema gradu,
16.1447150000001,45.8285759990001,1197,Popovečka - Leskovec - zapad,278,smjer prema gradu,
15.954869,45.854951999,1198,Potočani - jug            ,102,smjer Mihaljevac,
15.954873999,45.8550569990001,1199,Potočani - sjever            ,102,smjer Britanski trg ,
15.8522399990001,45.687350999,1200,Potočko - jug             ,162,smjer Savski most,
15.852454,45.687710999,1201,Potočko - sjever             ,"161,162",smjer Ašpergeri,
